Unnamed: 0,YEAR_MONTH,MATERIAL_CODE,SUM(A.SALES_QTY_TOT)
,July,461800007503801,262.6
,August,451100032400900,542.44
,August,461800505301501,197.71
,August,171620075130205,374.94
,August,471306506130200,3844.13
,June,471100053600100,9.28
,August,171610050130200,1365.32
,August,613400500,34.08
,August,981200016800100,2402.34
,July,471709025705279,14.86
,August,171620075130200,1518.05
,August,611100707,978.92
,July,471100063401150,119.02
,July,461800007325201,122.96
,July,461800505310901,32.88
,July,461800014325201,294.52
,July,471100045130200,4.18
,July,461800505503101,174.32
,July,471100063400700,42.52
,July,461800016400301,31.16
,July,151200016810500,54.4
,June,461800505521001,14.22
,May,461800012400901,2.08
,June,611200200,76.5
,September,171409090700200,1913.1
,September,151200020800300,17923.2
,September,161200012800301,27477.41
,September,151200016800300,18043.94
,September,451100036130200,899.27
,August,171409090301200,329.66
,September,615330200,267.54
,September,451100020330200,3318.61
,September,612050016,261.42
,August,461800018301501,241.18
,September,451100022330200,1364.47
,September,471305006130200,5123.33
,August,471100063406350,38.68
,August,631210200,356.23
,September,451100025130200,271.57
,September,171615075130200,392.83
,September,161800006110101,113.48
,September,161800505110101,315.57
,September,461800014325201,173.81
,September,461800505310301,2115.98
,August,451100025400700,82.89
,August,171409090410300,384.48
,August,614400300,331.38
,August,451900025301501,364.93
,September,461800505301501,55.25
,September,471100063330200,785.23
,September,4500056,733.46
,September,161800505301201,214.24
,September,171407777211000,1126.39
,September,171406565400550,210.38
,September,171409090700100,413.46
,August,631211000,549.07
,August,6211601,684.08
,August,4500020,358.18
,September,471306508130200,235.24
,September,471307506130200,255.46
,September,461800505300201,317.22
,August,612211000,494.35
,August,461800505310901,156.7
,August,623210200,34.1
,August,151200016800100,217.88
,September,461800016325201,280.94
,September,171406565100700,816.9
,September,631700570,314.13
,August,171409090211000,499.82
,September,471100056410300,31.14
,September,451100040400900,50.27
,September,614030099,267.44
,September,612100716,513.64
,August,171100090400700,97.04
,August,451100023330200,0.7
,September,461800505502401,18.5
,September,631400400,106.93
,August,171409090330200,155.44
,September,451100032400100,145.65
,September,451100042331600,458.92
,August,151200036800300,1882.89
,September,611100700,292.44
,September,611210200,60.75
,August,471100060400326,10.3
,August,471100056331700,58.14
,September,151200025800305,126.36
,August,171407777211000,490.31
,October,611211000,647.02
,October,631211000,158.08
,October,461800010400901,105.55
,October,151200032800300,13905.62
,September,451900022325401,291.41
,September,612030099,24.44
,September,461800505502801,488.02
,October,471100060400300,1250.02
,October,471100066400300,1149.85
,October,6311303,1994.62
,October,6311304,4438.38
,October,161800505301301,18.95
,October,461800010330201,385.35
,October,471100056331600,182.41
,October,471306506130200,5888.68
,October,151200025810500,41.61
,October,151200016800300,18023.1
,October,451900020330201,353.36
,August,6321307,87.74
,September,611100707,745.14
,September,161200012810601,20.93
,October,613330200,125.2
,October,461800505502201,670.03
,October,615401100,37.2
,October,451900025325401,217.8
,October,451900025330201,182.79
,October,461800007301201,782.8
,October,171610050130200,1011.79
,October,451100025330200,243.35
,October,471104605330200,110.91
,September,451100022130200,110.84
,October,471100056330226,25.3
,October,471100053400700,45.66
,October,631100500,25.8
,October,451100020400700,20.32
,August,615100400,121.52
,September,161800006301501,25.55
,October,151100020330200,9.39
,October,471100063330200,1242.57
,October,471310010130200,121.84
,October,471104605400300,103.24
,August,151200020800305,402.68
,October,471100056400300,1545.93
,October,151200025800700,748.16
,October,461800014325201,224.92
,October,471100063331600,343.13
,October,451100036400300,311.61
,October,614050016,65.78
,September,461800007501401,18.4
,August,471100071330226,25.7
,September,451100022210200,30.48
,October,451900020325201,290.7
,October,461800016400901,183.92
,October,451100022130200,33.6
,October,471100050400500,21.36
,August,614100400,267.4
,October,171406565400550,49.76
,October,471100056330200,1383.55
,October,151200036800300,1479.98
,October,614050100,239.52
,October,612400700,19.76
,October,6324302,636.27
,October,471100053400326,21.74
,September,451900022325301,41.25
,September,451100032400700,19.62
,October,633100700,330.08
,October,171407777330800,40.38
,October,6211900,108.58
,September,471100045130226,30.99
,September,471104605610300,252.8
,October,471100063331700,1.59
,September,171100090331600,63.03
,September,471100063401000,394.46
,September,471708016020029,33.02
,September,471709025020029,97.2
,September,451100042400700,24.24
,October,471708016020029,136.48
,August,461800007520201,138.99
,October,171407777331000,764.23
,September,161200012120201,11.44
,October,612050007,53.72
,September,612050007,59.24
,September,171407777330800,23.66
,September,615030099,31.34
,September,451900020020001,20.86
,September,451103305325300,62.98
,October,471100063330226,12.16
,September,451103305400700,59.94
,September,611400300,30.42
,October,161200012810502,19.14
,August,451100020400700,1.36
,September,615210500,11.0
,October,151200016800700,464.73
,November,471100056331600,262.81
,November,4500056,85.18
,December,161200008800301,32905.1
,December,161200012800301,33408.75
,December,461800010301501,1428.93
,December,461800012301501,1259.92
,December,612210500,14.06
,December,171100080330200,332.21
,December,171407777400300,1617.25
,December,6411500,4531.0
,December,151200020810500,202.18
,December,461800008301201,1363.78
,November,151200025800300,10516.02
,November,151200032800300,4491.95
,December,471307506130200,884.51
,November,171610050130200,8096.74
,November,171407777100700,379.53
,December,171409090220100,998.57
,December,471100071400300,170.54
,December,461800505502301,14.46
,December,461800010330201,594.11
,December,461800018400901,79.08
,November,451100028400500,53.4
,November,461800016301501,248.43
,November,461800016325401,224.35
,November,471100075130200,99.44
,November,471104605130200,33.94
,November,471307506130200,2992.83
,November,461800505501401,41.01
,December,451900032330201,49.68
,November,171615075130200,893.64
,November,151200016810500,245.0
,December,171407777330850,370.06
,December,471309006130200,1907.73
,December,161200008800701,223.21
,November,451100040130200,159.44
,November,471310008130200,62.04
,November,161200008800701,63.83
,November,171409090700200,1420.68
,December,471310008130200,277.92
,November,461800008503801,49.5
,November,171100085400300,65.9
,November,171409090210500,172.22
,November,451100042130200,35.48
,December,461800008503801,74.46
,November,461800010400901,31.16
,December,471100056406350,139.0
,November,471100056330226,6.58
,November,451100045330200,103.97
,November,614100716,228.28
,December,451100040610300,117.28
,December,471708015700279,361.64
,November,612211000,162.75
,December,471309008130200,2491.53
,November,171409090211100,646.95
,November,631211000,9.61
,December,161200010800701,188.17
,December,461800018301501,364.53
,November,471100071330226,32.84
,November,631700570,200.1
,December,461800505502201,86.8
,December,614100700,13.22
,December,612401000,33.44
,November,451900022325201,22.64
,December,471100050330226,6.82
,October,461800505400301,2.06
,November,451900022020001,123.48
,October,461800505325201,6.13
,November,471100050400500,5.62
,January,151200036800700,516.86
,January,612100600,1053.08
,January,614330200,375.46
,January,461800007110101,89.45
,January,171407777211000,1584.88
,January,471607540130200,6644.82
,January,451100032400300,1385.92
,February,151200020800300,18675.88
,February,461800012400901,53.83
,February,161200010800301,7205.05
,February,451100040330200,3424.99
,February,451100040401000,9.93
,February,171409090210100,25030.81
,February,451100028330200,1752.5
,February,461800007530201,6100.16
,February,461800008301201,1241.98
,February,451900022301501,616.56
,February,171406565400500,1440.28
,February,615330200,119.84
,February,161200010800302,1056.32
,December,6211601,2183.72
,January,611330300,1282.78
,January,461800012325201,434.47
,January,461800012330201,2166.16
,January,461800014330201,1637.71
,January,611100516,602.58
,January,6211900,826.1
,January,6411500,4330.0
,January,451900025325401,104.98
,January,461800505502101,49.58
,January,451100032330200,3949.28
,February,171406565210200,48.16
,February,171409090211000,478.64
,February,471307508130200,2728.95
,February,471100053330200,840.39
,January,151200036800300,527.5
,January,461800018330201,1276.82
,February,614040016,122.78
,February,171409090700200,1617.03
,February,471100056600200,343.62
,February,4500060,3938.98
,February,6311304,2037.34
,December,151200025800700,462.27
,December,461800505020001,81.72
,January,161200010800701,316.36
,January,461800505330201,3022.92
,January,471309008130200,364.08
,February,6211610,330.44
,February,171100090330200,240.15
,January,451100025330200,1908.12
,January,171406565210200,139.5
,January,614100500,600.64
,January,171406565400500,1312.09
,January,171407777400600,142.38
,January,451900022325201,209.97
,January,6211601,1959.0
,January,614210100,224.1
,February,171612565130205,308.09
,January,171409090700200,1475.96
,February,151200020810500,173.39
,February,461800010325401,110.94
,February,171406565331000,551.48
,December,4500058,149.16
,January,451900020400301,74.77
,February,461801805330201,243.95
,January,451100040331700,115.96
,January,6219105,146.1
,February,614040000,394.06
,February,631100700,124.04
,February,471100056331600,232.56
,February,614301200,197.9
,January,451100036130200,29.69
,February,161200008800101,3599.89
,February,461800505521001,1706.75
,January,161200012810502,150.2
,December,615400500,29.8
,January,614030097,64.08
,January,4500061,409.6
,January,471100045130226,2.3
,January,471100071400500,95.07
,February,4500024,89.66
,January,451103305330200,115.85
,January,461800014400301,465.19
,January,471100053331700,79.6
,January,612100707,375.02
,December,461800018330201,614.99
,January,614210200,88.08
,December,451100040401100,4.9
,December,451100036400900,30.73
,January,471100045020000,28.1
,February,612050007,187.96
,January,471104605331600,113.2
,December,613400100,114.14
,December,614211000,109.8
,February,4500054,65.0
,December,451100032325300,27.84
,December,451100040331600,372.02
,December,451100040331700,114.2
,January,612400700,8.35
,January,171407777330800,18.14
,January,171407777610170,127.85
,January,451100036400700,27.54
,January,171406565400550,63.88
,December,471100063331700,28.64
,December,461800505502101,4.09
,February,471708016020029,115.06
,December,451100032400500,19.84
,December,461801805325201,279.96
,February,171407777330800,121.58
,February,612100707,243.5
,December,461801805330201,60.88
,January,461800010335201,6.26
,December,471100045400100,14.91
,January,613700100,7.44
,December,451900022325201,30.86
,February,4500058,40.94
,March,161200012800301,35880.85
,March,981200012800100,2973.97
,March,614330200,179.72
,March,6321309,2078.08
,March,451100032400300,2223.14
,March,461800012330201,1169.35
,March,461800007530201,4700.05
,March,472115080130200,7654.15
,March,171409090100700,1422.12
,March,471100050330200,3089.64
,March,461800505502601,577.3
,March,461800008301201,2239.66
,March,471100056330200,470.83
,March,171100090331600,4.22
,March,171407777330200,1313.79
,March,451100020330200,2134.46
,March,451900022301501,830.67
,March,461800010301501,760.27
,March,171409090700200,1731.21
,March,471709025705279,49.16
,March,171409090210200,571.39
,March,614210100,198.96
,March,161200008810501,416.68
,March,6321306,1042.02
,March,615400700,55.2
,March,171100080330200,70.4
,March,461800018301501,1234.63
,March,451100032400900,225.59
,March,461800000030010,186.62
,March,171407777400400,256.97
,March,461800505501401,1078.18
,March,471100056301200,92.6
,March,461800505310901,851.62
,March,451100025130200,2.13
,March,451900022400301,152.71
,March,615330200,23.76
,March,612050100,293.68
,March,171409090211000,1767.46
,March,471100075330200,235.25
,March,6211902,43.34
,March,461800008530201,1461.54
,March,614301200,68.68
,March,151200036800700,60.35
,March,461850508030099,55.5
,March,461800505300101,1171.8
,March,471104605610300,38.79
,March,614211200,29997.22
,February,451103305610300,10.36
,March,451900042301501,111.1
,March,611050100,91.8
,March,4500060,341.66
,March,614100600,253.42
,March,451100040400700,3.96
,March,613020000,259.74
,March,614050100,351.32
,March,171406565400400,367.15
,March,631210100,12.08
,March,471100063401100,49.92
,March,612100707,670.08
,March,615331600,498.44
,March,461800008330201,66.59
,February,451100036401000,5.9
,March,981535040130200,39.05
,March,451100032400500,26.59
,March,631211600,36.57
,February,471100063406350,21.44
,July,461800010400301,279.16
,July,151200032800300,2109.21
,July,451100040330200,3858.23
,June,461800007301601,443.28
,June,161200008800301,11597.94
,June,451100028330200,1972.3
,June,171406565400500,1171.39
,June,171100085400300,640.78
,June,461800505301201,2428.63
,June,171100090330200,809.45
,June,471100053330200,1186.73
,June,471100053400300,1253.36
,June,451100025400300,2013.82
,June,461800505301301,126.76
,June,471100056330200,1324.36
,July,451100032330200,2682.97
,April,171406565400500,799.92
,July,171615075130205,963.02
,April,451100030330200,187.75
,April,451100040400300,357.67
,May,461800014330201,829.03
,May,451100040330200,1453.2
,May,451900028330201,24.7
,May,471100056400300,1423.96
,May,471100071400300,646.71
,June,461800007530201,3920.12
,June,461800010400301,98.66
,July,614100700,442.36
,July,6211601,2050.76
,July,6211610,227.52
,July,6324303,11650.99
,June,6324303,4152.11
,July,471100071330200,1531.28
,June,471305006130200,1975.91
,July,451100045330200,1950.79
,July,161200012810501,347.49
,April,451100032400300,112.17
,July,171406565210200,123.6
,July,451900022325401,717.65
,July,461800010325101,120.85
,April,171409090100700,25.81
,May,461800505301201,1850.86
,May,471100053400300,489.85
,July,451900022330201,518.5
,June,471100056400700,122.24
,June,161200012800302,411.6
,June,615330200,121.76
,April,161200008810502,8.44
,April,6311303,665.02
,April,6321309,1275.86
,April,471307508130200,475.83
,June,161200010800701,255.47
,July,614100716,325.26
,June,461800007501401,168.48
,June,461800014400901,142.77
,June,171409090700200,153.76
,June,461800016330201,1525.39
,June,6321305,304.84
,April,161200012810502,270.96
,April,451100042400300,56.01
,April,451900022301501,51.87
,April,161200010800101,38.1
,July,6321311,848.08
,April,451900022400301,31.3
,April,6219105,114.84
,April,171409090400600,8.96
,May,6213200,32219.96
,May,611100716,1828.58
,June,471100056610300,205.3
,June,171409090211100,452.71
,June,461800505310901,142.42
,June,6321309,1687.88
,April,451900020400301,129.56
,April,171615075020000,165.46
,April,451100025330200,401.8
,May,4500059,928.88
,May,615040000,25.88
,May,451100036400500,37.91
,June,461800014400301,231.86
,April,461800014301501,64.21
,April,451100022400300,109.76
,April,471100060400300,133.07
,May,461800010400301,319.1
,April,171407777400400,147.21
,July,471100056331600,320.15
,April,451100036400100,12.78
,June,461800505330201,163.33
,May,171100090400300,339.98
,May,451900022325401,62.14
,July,471100056401000,161.59
,July,615100700,79.38
,May,6411800,74.1
,May,611100400,80.74
,April,6211601,1043.0
,May,471100050331600,248.22
,June,6321310,337.76
,June,461800018330201,487.86
,July,171406565410100,269.43
,July,461800018400901,218.92
,May,171100090330200,437.15
,May,451100022330200,187.51
,July,161200012800101,101.58
,April,171615075130205,168.76
,May,471100066400326,20.72
,May,6311304,1536.22
,May,6324302,1222.35
,July,6211902,87.94
,June,451100045330226,47.46
,April,471100066330200,77.86
,April,151200016800305,97.98
,May,171100085330200,90.02
,July,471100056400500,193.68
,July,612100716,641.38
,July,6211912,266.74
,July,461800505502001,285.92
,June,151200025810500,1426.0
,July,461800014325301,26.79
,April,461800914070099,81.16
,June,471306506130200,1670.73
,June,171407777330200,877.16
,May,461800505300101,84.84
,May,6211903,109.3
,May,171409090700200,67.12
,May,161200012800701,265.4
,May,451900022330201,489.92
,May,6321310,111.68
,May,471100050400300,394.24
,April,171407777100700,13.9
,May,614100416,79.98
,June,6311304,730.52
,June,614211000,273.76
,May,171409090100700,40.73
,May,461850508070099,76.66
,July,471100063400326,9.18
,July,4510163,293.68
,May,631610470,134.52
,May,451103305610300,12.8
,April,451100036401100,21.62
,May,614211200,29996.2
,June,171406565330200,169.81
,May,614050100,38.14
,May,451900020301501,68.95
,May,614050016,58.28
,June,614700200,401.96
,July,171407777100500,116.74
,May,615211100,55.88
,July,4500059,281.88
,July,461800505110101,51.4
,July,171407777610170,24.02
,July,461800010530201,8.07
,July,171140090999910,40.66
,June,615211100,22.42
,July,461800010510301,32.48
,July,614710200,212.04
,April,631211100,9.52
,July,151200025810500,48.14
,April,611100600,34.3
,May,633331000,45.68
,July,613020000,255.56
,July,615330200,29.92
,July,6211904,9.34
,May,461800018301501,33.28
,July,611000108,201.92
,July,451100045400100,64.6
,July,451100032400900,126.52
,August,451100020400300,478.74
,August,461200008800301,16310.56
,August,161200012800301,18861.3
,August,151100016330200,907.61
,June,4500054,81.24
,July,631100500,16.46
,July,614040016,69.46
,April,471104605610300,15.22
,July,471100056600200,184.26
,July,471100056600205,47.18
,August,451100040330200,3174.74
,June,471104605330226,5.78
,August,451100042400300,883.21
,August,451100040400300,1733.84
,August,6321311,1565.28
,August,461800505301301,143.68
,June,461800007502601,6.21
,August,451900032330201,115.58
,October,461800505330201,1939.26
,October,461800505502801,824.54
,October,471100066400300,1140.5
,October,471306506130200,4075.99
,October,471100075400300,382.43
,September,451100045600200,163.87
,September,471100056600200,296.82
,September,451100025400300,1735.66
,September,461800016400301,282.25
,September,451100036400300,1489.32
,September,451100042330200,932.35
,September,461800008301201,1975.68
,September,461800016330201,2106.2
,October,451100028330200,1942.93
,October,451100022400300,656.78
,October,461800010335201,95.72
,October,461800007301201,1439.62
,October,461800008301201,1747.38
,September,471307508130200,1952.97
,September,451100032400700,39.71
,October,451100020400300,577.41
,October,451100040330200,2875.81
,August,614700200,2876.87
,August,161200012800302,205.4
,September,171407777400300,2313.82
,September,171610050130200,10673.15
,September,471100056400300,1720.48
,September,461800012330201,1254.53
,September,471306506130200,2953.25
,September,461800505310301,1902.22
,August,615100700,622.86
,October,171610050130200,1989.8
,August,451100032330200,3774.15
,August,451100022330200,804.05
,August,471100053605200,135.14
,September,161200008800302,437.34
,September,614211000,231.78
,October,471100056400500,356.5
,October,461800008325101,112.4
,October,451103305325700,107.52
,September,451100028330200,1979.14
,October,471104605330200,273.9
,October,471100056600200,213.92
,September,171406565410100,446.13
,September,461800008530201,1350.83
,September,613400300,836.78
,September,6311304,1356.82
,September,615050100,59.28
,October,451100036330200,2308.47
,August,171615075130205,943.8
,August,615331600,33.38
,September,461800505501401,1109.55
,September,461800016325201,1065.11
,August,613020000,302.46
,September,611100716,1331.82
,September,151200025800700,56.99
,October,451100036400100,40.66
,August,171100085330200,237.6
,September,151200016810500,421.66
,September,615050016,173.96
,September,461800505110101,874.98
,August,471310008130200,481.4
,September,471100056400500,346.23
,October,171407777400300,2485.64
,September,613100700,405.82
,September,614400700,234.68
,October,151200020800700,530.43
,October,171620075130200,79.82
,October,611000108,58.54
,August,171409090211000,1020.95
,August,151200032800700,466.17
,October,171409090410300,541.9
,October,451100023710100,2581.59
,August,461800010325201,383.72
,August,614040000,520.86
,October,471100053331600,270.63
,September,151200032800700,102.06
,October,461800014400301,39.45
,August,461800505300101,39.28
,August,4500056,805.48
,September,461800007301601,725.52
,August,451100045331600,547.82
,October,611100516,831.88
,September,461800505502001,307.07
,September,614401000,384.34
,August,611100516,531.74
,October,471607540130200,4748.22
,September,612211000,855.0
,September,981535040130200,171.72
,August,6211602,88.82
,August,171409090210100,1973.66
,October,471100063400305,15.38
,August,171409090400100,68.0
,September,461800505325201,32.52
,October,471100063331600,343.68
,October,615330200,129.06
,September,471100071336500,91.32
,October,151200016810500,1013.44
,September,451100025325700,32.16
,October,471100056605200,47.75
,September,451100036325700,19.8
,August,171409090400600,72.64
,August,451103305325700,237.1
,September,161200008810502,10.88
,October,6211912,143.76
,August,461800505502201,32.37
,September,615400300,287.16
,October,615400600,33.32
,August,615211000,152.14
,October,981625082130200,94.02
,October,151100016400300,58.66
,August,461800605301201,28.97
,October,151200036800300,98.35
,October,461800008501401,100.96
,August,171406565400100,145.34
,September,611400300,41.5
,September,614100716,357.52
,September,471100063600200,85.74
,October,451900022330201,253.26
,August,471100063600200,196.38
,October,471100060330205,41.84
,October,451100032400700,10.14
,October,614210200,35.78
,August,461800010335201,2.06
,September,471100056605250,60.98
,August,471100056610305,17.7
,September,631400500,2.65
,September,615100700,31.14
,August,621700600,5.22
,August,161200000090001,3.8
,August,471306508130200,19.68
,August,471100056330205,57.14
,August,451100045400500,19.94
,August,461800007502601,12.45
,August,613100500,58.72
,September,461800010510301,28.36
,August,981630090130200,5.37
,August,171409090210200,6.42
,August,611400600,30.52
,September,471100063401150,29.95
,December,151200025800300,18211.21
,December,6321310,486.96
,December,151200016800300,31846.01
,November,615040000,81.72
,November,471100050400300,1254.76
,November,471607540130200,919.15
,November,6219103,814.54
,November,451100030330200,729.27
,November,451100042400300,1224.03
,December,461800007530201,6455.99
,December,461800008530201,2206.45
,December,471100050400300,1996.57
,December,161200010800301,23293.36
,December,461800014330201,1224.41
,December,461800010400901,35.15
,December,171407777100700,1637.23
,December,451100045330200,1535.15
,December,451900020325201,261.41
,November,471100080400305,424.42
,November,461800505521001,1598.54
,December,471100063400300,2097.96
,December,461200008800302,110.28
,November,171406565401000,152.33
,November,6324302,2345.02
,November,461800505330201,838.63
,November,471100066400300,526.85
,December,981535040130200,1125.56
,November,451900028330201,105.82
,December,171409090331000,868.58
,November,171406565331000,807.02
,November,451900020301501,464.26
,December,471309006130200,623.28
,November,461800010400301,241.92
,November,461800016310201,360.85
,November,451900028301501,59.65
,December,451900024330201,51.98
,December,461800012400301,284.43
,November,471100063331600,205.02
,December,981200016800100,1920.72
,December,623211000,1062.2
,November,461800012400301,89.22
,December,451900022325301,26.94
,December,171409090301200,617.23
,December,171406565331000,476.36
,December,471100050301500,18.97
,October,151200032810500,3185.1
,November,451900025325401,67.87
,October,631211000,180.45
,November,451900020400301,33.14
,December,171407777410100,217.96
,November,151200028800300,277.25
,October,6311304,1094.04
,December,151200028800300,449.87
,November,615400500,44.38
,December,451100045605200,27.54
,October,171100090350500,61.88
,December,171409090100600,435.9
,December,6211411,4106.22
,October,161200010800302,712.69
,December,6324303,2394.11
,November,161200008800701,2.37
,November,971500200332200,821.68
,November,451100025325700,95.1
,December,471406565400100,19.12
,November,471100050400500,36.34
,November,615401000,95.78
,November,614330200,62.24
,November,169900000999999,43.28
,November,451100036400500,33.85
,November,171409090400400,197.07
,November,614100716,236.28
,November,471100085331700,103.62
,December,451900020020001,22.7
,October,612400600,85.24
,November,471100056610300,12.15
,December,471100063610300,72.67
,December,151200020800700,773.46
,October,981200012800100,99.4
,October,471100056400505,30.32
,October,471104605331600,9.89
,December,471100080330205,90.23
,December,611100707,320.38
,November,631301200,5.36
,December,161200010810502,171.47
,November,472115080130200,80.09
,December,623215000,66.52
,October,451100042301500,65.84
,December,451900028301501,76.51
,January,161200010800301,17384.23
,January,161200012800301,27798.13
,January,451100040400300,1089.51
,January,6219103,824.34
,December,614100400,107.46
,January,6321306,1921.94
,December,171407777331900,228.7
,January,6321101,1154.96
,January,6213200,256.8
,January,451100025325700,68.62
,January,451100039325700,238.8
,January,461800012325201,862.84
,January,461800016310101,66.35
,December,461800010510301,87.96
,October,171409090400500,58.27
,December,171406565401000,0.42
,October,471100050600205,18.84
,November,471100050400305,26.88
,December,471100071336505,20.36
,November,471100071400305,27.82
,November,471100050130200,33.3
,March,161200010800701,657.03
,March,451100045330200,1895.18
,March,161200012800301,36812.44
,March,461800505301201,7041.28
,March,161200010800301,26330.1
,March,461800008301201,2024.93
,January,461800016325201,1296.26
,February,151200016800300,16768.04
,February,161200008800301,22054.81
,February,161200010800301,15751.09
,February,171409090211100,351.38
,February,461800007301201,1419.82
,February,171409090400300,1213.8
,March,471306506130200,8182.79
,March,451100032330200,3218.76
,March,471100050400300,2476.7
,January,451100020330200,1933.03
,January,471306508130200,2006.69
,January,171409090100700,1260.03
,March,171407777400500,347.72
,March,451100030400300,478.52
,March,161200008800101,4942.08
,March,171406565211000,819.42
,March,471100056400300,2021.58
,March,471100053400300,1573.19
,January,615400300,228.62
,February,451100032330200,2783.28
,February,451100042400300,335.67
,February,461800016325401,1670.02
,February,471100071330200,1024.96
,January,451100022400300,511.48
,January,451900020301501,605.51
,March,461800018400301,128.18
,March,471100066330200,800.15
,January,451100022330200,616.08
,January,471100056600200,259.44
,March,6321311,363.1
,March,614210500,2003.92
,March,611211000,1114.18
,February,471100066400300,215.63
,February,451100032400100,20.99
,February,471100056400500,188.99
,January,471100071400300,558.09
,January,451100040400326,29.74
,March,171409090210200,413.12
,March,171407777410100,194.55
,January,151100016400300,66.37
,February,471100058400300,94.85
,February,171409090330200,119.64
,January,471100085400300,719.93
,February,615100416,68.42
,March,171409090400600,253.62
,February,471100085400300,340.02
,February,171407777410100,214.37
,January,471100048330200,216.8
,January,169900000999999,38.02
,February,461800010400901,18.78
,February,4500062,880.88
,February,461800010325201,262.33
,March,451916042030099,29.82
,March,451900025310201,62.58
,January,614100716,151.64
,February,461800012400301,279.94
,March,471100056610300,163.45
,March,451900020310201,75.25
,March,171407777331000,3121.21
,March,451900032301501,220.07
,March,451900022325301,61.77
,January,4500101,48.56
,January,451100030400300,348.11
,January,461800008400301,53.83
,February,471100060400500,65.0
,March,171615075130205,1292.68
,February,171100080610100,153.07
,March,6211912,291.72
,March,451900020301501,685.52
,February,615400600,7.62
,February,6211602,147.98
,March,471406565100700,36.02
,March,6321103,1811.88
,February,471100053600200,97.7
,February,471406565100700,84.99
,January,451100032400100,130.68
,March,471100090350500,128.06
,March,612050016,307.34
,January,171620075130205,325.23
,February,451100023710100,296.65
,January,171407777100400,122.29
,March,461800016400901,105.92
,February,471100075330205,61.08
,February,471100063400500,63.0
,March,171406565400100,250.42
,February,461200008800301,0.4
,February,6321307,48.26
,February,451100030400900,24.44
,January,4500061,521.96
,January,471100063600200,34.92
,January,451100028605200,24.53
,January,615100716,205.66
,February,171409090400700,60.41
,February,461801805325401,914.53
,January,6321311,179.04
,January,614050100,72.32
,March,614050100,42.38
,February,451100040400900,52.16
,February,614210200,12.73
,January,4500104,239.88
,March,614301500,33.26
,February,151200032810500,11.88
,January,981200010800100,324.76
,January,471100072400300,122.08
,January,451900032020001,56.08
,February,171406565400350,95.22
,January,471100050610300,6.58
,February,614400700,203.76
,January,171406565400400,227.29
,January,451900028330201,303.64
,January,6211901,47.3
,March,161200010800702,7.18
,January,6321310,102.58
,February,6213200,243.2
,February,6211901,117.9
,February,451900022325301,154.96
,March,171406565210200,187.98
,January,171407777350500,32.56
,January,614700400,31.76
,February,161200008810501,88.4
,January,611100416,35.62
,February,615050100,43.82
,February,461800505501501,122.3
,January,615040000,112.28
,February,611100416,35.86
,March,471100053400500,125.11
,March,614700200,345.55
,March,6211904,9.44
,March,461800016020001,71.72
,January,461800012400901,4.19
,February,461800016325501,122.32
,January,171406565400100,62.64
,January,6318109,196.56
,March,451100028400500,5.79
,January,171310010130205,64.3
,December,971500200332200,264.6
,February,451900025400301,8.36
,March,461800505501501,28.88
,March,4500101,58.92
,March,471100071301200,32.64
,March,151200020810500,25.77
,March,451100036400100,34.91
,March,461800007325201,24.54
,March,461800008310101,2.07
,March,461801620030099,35.28
,April,461800010325401,2.07
,March,623701800,27.58
,February,461800010310101,122.7
,October,171310010130200,0.91
,April,161200010800101,1342.02
,April,171407777100500,199.04
,April,6411500,3806.0
,May,451100032130200,645.67
,May,461800007301301,159.96
,May,461800016330201,2469.54
,May,471307506130200,800.21
,May,161200008800301,12283.39
,May,981200016800300,1753.49
,April,161200010800301,5965.23
,May,161200008800302,4247.75
,April,161200012800301,6004.03
,April,451100032400700,116.58
,April,161200010810502,60.76
,April,171407777330200,143.86
,April,471100050400300,1231.41
,April,451100032400300,519.0
,April,471100045330200,806.5
,April,451100025400300,387.01
,April,451100028330200,1502.4
,November,151200032800300,15035.9
,November,461800016330201,2333.58
,April,161200010800102,764.53
,November,171612565130205,224.67
,November,6211901,249.64
,November,6211912,305.16
,April,451120064710100,3196.91
,April,451100025130200,1075.02
,April,471307508130200,1638.72
,November,451100032330200,4149.78
,May,461800505520301,337.61
,April,471100053330200,352.75
,April,471100053401000,45.98
,November,451100036330200,2302.42
,May,614100600,1393.72
,May,171409090100700,2401.2
,November,451100022400300,603.05
,November,451100040400300,926.69
,April,161200008800103,210.65
,April,471100053400700,277.59
,November,471100058400300,152.79
,April,461800014400301,146.84
,May,461800505520201,350.23
,November,612100716,582.77
,November,171406565330200,402.6
,April,151200025810500,535.48
,October,161200008800101,3888.78
,October,471100071330200,363.01
,October,161200010800301,14507.86
,October,151200032800300,11921.36
,October,451100022400300,402.08
,May,161800006110101,486.73
,October,461800010330201,700.21
,May,471100060130200,125.55
,May,461800008110101,423.98
,May,171100080400200,34.42
,October,6211610,612.8
,October,6311304,1819.9
,October,4500020,878.92
,October,4500023,2249.22
,May,471100060400300,97.39
,May,461800007520501,312.68
,May,169900000999999,59.76
,October,451100030330200,330.96
,October,171100080330200,951.63
,May,161800006301301,180.27
,May,461800014400301,92.15
,October,151200016810500,597.87
,October,451100032400100,816.33
,October,451100025330200,1820.67
,October,461800007520501,160.48
,October,451100040400300,892.42
,May,171100085400300,116.53
,October,623211000,985.89
,October,461800505301301,537.99
